"plot","year","woody","native","hfi","un50","ov50","x","y","terrace","dem.altitude","fenced","oversown"
"SD-2-Fe",2016,"Herbaceous","Exotic",43,43,0,1594451.77631602,5333358.18287598,"Terrace",1008,"fenced","natural"
"SD-2-Fe",2016,"Herbaceous","Native",73,73,0,1594451.77631602,5333358.18287598,"Terrace",1008,"fenced","natural"
"SD-2-Fe",2008,"Herbaceous","Exotic",47,47,0,1594451.77631602,5333358.18287598,"Terrace",1008,"fenced","natural"
"SD-2-Fe",2016,"Woody","Native",45,45,0,1594451.77631602,5333358.18287598,"Terrace",1008,"fenced","natural"
"SD-2-Fe",2008,"Woody","Native",31,31,0,1594451.77631602,5333358.18287598,"Terrace",1008,"fenced","natural"
"SD-2-Fe",2008,"Herbaceous","Native",47,47,0,1594451.77631602,5333358.18287598,"Terrace",1008,"fenced","natural"
"SD-2-Un",2008,"Herbaceous","Exotic",47,47,0,1594371.79756703,5333312.2091265,"Terrace",1008,"unfenced","natural"
"SD-2-Un",2016,"Herbaceous","Native",69,69,0,1594371.79756703,5333312.2091265,"Terrace",1008,"unfenced","natural"
"SD-2-Un",2016,"Herbaceous","Exotic",46,46,0,1594371.79756703,5333312.2091265,"Terrace",1008,"unfenced","natural"
"SD-2-Un",2008,"Herbaceous","Native",80,80,0,1594371.79756703,5333312.2091265,"Terrace",1008,"unfenced","natural"
"SD-2-Un",2008,"Woody","Native",36,36,0,1594371.79756703,5333312.2091265,"Terrace",1008,"unfenced","natural"
"SD-2-Un",2016,"Woody","Native",38,38,0,1594371.79756703,5333312.2091265,"Terrace",1008,"unfenced","natural"
"SD-3-Fe",2008,"Herbaceous","Exotic",31,31,0,1594590.69155308,5333075.26117666,"Terrace",1006,"fenced","natural"
"SD-3-Fe",2008,"Woody","Native",39,39,0,1594590.69155308,5333075.26117666,"Terrace",1006,"fenced","natural"
"SD-3-Fe",2016,"Herbaceous","Native",60,60,0,1594590.69155308,5333075.26117666,"Terrace",1006,"fenced","natural"
"SD-3-Fe",2016,"Herbaceous","Exotic",44,44,0,1594590.69155308,5333075.26117666,"Terrace",1006,"fenced","natural"
"SD-3-Fe",2008,"Herbaceous","Native",49,49,0,1594590.69155308,5333075.26117666,"Terrace",1006,"fenced","natural"
"SD-3-Fe",2016,"Woody","Native",48,48,0,1594590.69155308,5333075.26117666,"Terrace",1006,"fenced","natural"
"SD-3-Un",2016,"Herbaceous","Exotic",58,58,0,1594530.70478728,5333020.28786557,"Terrace",1006,"unfenced","natural"
"SD-3-Un",2008,"Woody","Native",35,35,0,1594530.70478728,5333020.28786557,"Terrace",1006,"unfenced","natural"
"SD-3-Un",2016,"Herbaceous","Native",34,34,0,1594530.70478728,5333020.28786557,"Terrace",1006,"unfenced","natural"
"SD-3-Un",2008,"Herbaceous","Exotic",52,52,0,1594530.70478728,5333020.28786557,"Terrace",1006,"unfenced","natural"
"SD-3-Un",2008,"Herbaceous","Native",32,32,0,1594530.70478728,5333020.28786557,"Terrace",1006,"unfenced","natural"
"SD-3-Un",2016,"Woody","Native",43,43,0,1594530.70478728,5333020.28786557,"Terrace",1006,"unfenced","natural"
"ST-1-Fe",2008,"Herbaceous","Native",109,109,0,1581314.75098301,5329458.25125558,"Slope",1163,"fenced","natural"
"ST-1-Fe",2008,"Herbaceous","Exotic",82,82,0,1581314.75098301,5329458.25125558,"Slope",1163,"fenced","natural"
"ST-1-Fe",2016,"Herbaceous","Exotic",137,137,0,1581314.75098301,5329458.25125558,"Slope",1163,"fenced","natural"
"ST-1-Fe",2008,"Woody","Native",4,4,0,1581314.75098301,5329458.25125558,"Slope",1163,"fenced","natural"
"ST-1-Fe",2016,"Woody","Native",15,15,0,1581314.75098301,5329458.25125558,"Slope",1163,"fenced","natural"
"ST-1-Fe",2016,"Herbaceous","Native",194,194,0,1581314.75098301,5329458.25125558,"Slope",1163,"fenced","natural"
"ST-1-Un",2008,"Herbaceous","Native",101,101,0,1581440.69298904,5329345.27315796,"Terrace",1157,"unfenced","natural"
"ST-1-Un",2008,"Herbaceous","Exotic",122,122,0,1581440.69298904,5329345.27315796,"Terrace",1157,"unfenced","natural"
"ST-1-Un",2016,"Herbaceous","Exotic",156,156,0,1581440.69298904,5329345.27315796,"Terrace",1157,"unfenced","natural"
"ST-1-Un",2008,"Woody","Native",9,9,0,1581440.69298904,5329345.27315796,"Terrace",1157,"unfenced","natural"
"ST-1-Un",2016,"Woody","Native",13,13,0,1581440.69298904,5329345.27315796,"Terrace",1157,"unfenced","natural"
"ST-1-Un",2016,"Herbaceous","Native",94,94,0,1581440.69298904,5329345.27315796,"Terrace",1157,"unfenced","natural"
"ST-2-Fe",2008,"Herbaceous","Exotic",294,294,0,1581396.73079408,5329517.22024588,"Terrace",1157,"fenced","natural"
"ST-2-Fe",2008,"Herbaceous","Native",124,124,0,1581396.73079408,5329517.22024588,"Terrace",1157,"fenced","natural"
"ST-2-Fe",2016,"Herbaceous","Exotic",417,417,0,1581396.73079408,5329517.22024588,"Terrace",1157,"fenced","natural"
"ST-2-Fe",2016,"Herbaceous","Native",42,42,0,1581396.73079408,5329517.22024588,"Terrace",1157,"fenced","natural"
"ST-2-Un",2016,"Herbaceous","Exotic",200,200,0,1581422.70747911,5329408.25402711,"Terrace",1159,"unfenced","natural"
"ST-2-Un",2008,"Herbaceous","Exotic",184,184,0,1581422.70747911,5329408.25402711,"Terrace",1159,"unfenced","natural"
"ST-2-Un",2016,"Herbaceous","Native",92,92,0,1581422.70747911,5329408.25402711,"Terrace",1159,"unfenced","natural"
"ST-2-Un",2008,"Herbaceous","Native",35,35,0,1581422.70747911,5329408.25402711,"Terrace",1159,"unfenced","natural"
"ST-3-Fe",2008,"Herbaceous","Exotic",148,148,0,1581445.72121167,5329571.19531412,"Terrace",1158,"fenced","natural"
"ST-3-Fe",2016,"Herbaceous","Exotic",113,108,5,1581445.72121167,5329571.19531412,"Terrace",1158,"fenced","natural"
"ST-3-Fe",2016,"Herbaceous","Native",743,412,331,1581445.72121167,5329571.19531412,"Terrace",1158,"fenced","natural"
"ST-3-Fe",2008,"Herbaceous","Native",584,433,151,1581445.72121167,5329571.19531412,"Terrace",1158,"fenced","natural"
"ST-3-Un",2008,"Herbaceous","Exotic",98,98,0,1581479.70748109,5329555.19627564,"Terrace",1156,"unfenced","natural"
"ST-3-Un",2016,"Herbaceous","Exotic",181,179,2,1581479.70748109,5329555.19627564,"Terrace",1156,"unfenced","natural"
"ST-3-Un",2016,"Woody","Native",7,7,0,1581479.70748109,5329555.19627564,"Terrace",1156,"unfenced","natural"
"ST-3-Un",2016,"Herbaceous","Native",497,327,170,1581479.70748109,5329555.19627564,"Terrace",1156,"unfenced","natural"
"ST-3-Un",2008,"Woody","Native",4,4,0,1581479.70748109,5329555.19627564,"Terrace",1156,"unfenced","natural"
"ST-3-Un",2008,"Herbaceous","Native",420,260,160,1581479.70748109,5329555.19627564,"Terrace",1156,"unfenced","natural"
"ST-4-Fe",2016,"Woody","Native",39,39,0,1581448.72866345,5329635.17305895,"Terrace",1163,"fenced","natural"
"ST-4-Fe",2008,"Woody","Native",20,20,0,1581448.72866345,5329635.17305895,"Terrace",1163,"fenced","natural"
"ST-4-Fe",2008,"Herbaceous","Native",336,282,54,1581448.72866345,5329635.17305895,"Terrace",1163,"fenced","natural"
"ST-4-Fe",2016,"Herbaceous","Exotic",71,71,0,1581448.72866345,5329635.17305895,"Terrace",1163,"fenced","natural"
"ST-4-Fe",2008,"Herbaceous","Exotic",54,54,0,1581448.72866345,5329635.17305895,"Terrace",1163,"fenced","natural"
"ST-4-Fe",2016,"Herbaceous","Native",313,248,65,1581448.72866345,5329635.17305895,"Terrace",1163,"fenced","natural"
"ST-4-Un",2016,"Herbaceous","Exotic",53,53,0,1581494.7116288,5329625.17038202,"Terrace",1163,"unfenced","natural"
"ST-4-Un",2008,"Herbaceous","Exotic",49,49,0,1581494.7116288,5329625.17038202,"Terrace",1163,"unfenced","natural"
"ST-4-Un",2008,"Herbaceous","Native",143,143,0,1581494.7116288,5329625.17038202,"Terrace",1163,"unfenced","natural"
"ST-4-Un",2008,"Woody","Native",39,39,0,1581494.7116288,5329625.17038202,"Terrace",1163,"unfenced","natural"
"ST-4-Un",2016,"Woody","Native",40,40,0,1581494.7116288,5329625.17038202,"Terrace",1163,"unfenced","natural"
"ST-4-Un",2016,"Herbaceous","Native",204,204,0,1581494.7116288,5329625.17038202,"Terrace",1163,"unfenced","natural"
"ST-5-Fe",2008,"Herbaceous","Exotic",2,2,0,1581492.72449631,5329717.13922529,"Terrace",1181,"fenced","natural"
"ST-5-Fe",2016,"Woody","Native",90,86,4,1581492.72449631,5329717.13922529,"Terrace",1181,"fenced","natural"
"ST-5-Fe",2016,"Herbaceous","Native",167,164,3,1581492.72449631,5329717.13922529,"Terrace",1181,"fenced","natural"
"ST-5-Fe",2016,"Herbaceous","Exotic",4,4,0,1581492.72449631,5329717.13922529,"Terrace",1181,"fenced","natural"
"ST-5-Fe",2008,"Woody","Native",83,83,0,1581492.72449631,5329717.13922529,"Terrace",1181,"fenced","natural"
"ST-5-Fe",2008,"Herbaceous","Native",132,132,0,1581492.72449631,5329717.13922529,"Terrace",1181,"fenced","natural"
"ST-5-Un",2016,"Herbaceous","Exotic",3,3,0,1581504.72039785,5329717.13763599,"Terrace",1181,"unfenced","natural"
"ST-5-Un",2008,"Herbaceous","Exotic",8,8,0,1581504.72039785,5329717.13763599,"Terrace",1181,"unfenced","natural"
"ST-5-Un",2016,"Woody","Native",46,46,0,1581504.72039785,5329717.13763599,"Terrace",1181,"unfenced","natural"
"ST-5-Un",2008,"Woody","Native",34,34,0,1581504.72039785,5329717.13763599,"Terrace",1181,"unfenced","natural"
"ST-5-Un",2016,"Herbaceous","Native",261,256,5,1581504.72039785,5329717.13763599,"Terrace",1181,"unfenced","natural"
"ST-5-Un",2008,"Herbaceous","Native",192,192,0,1581504.72039785,5329717.13763599,"Terrace",1181,"unfenced","natural"
"ST-6-Fe",2008,"Woody","Native",25,25,0,1581492.7345621,5329793.11326757,"Terrace",1200,"fenced","natural"
"ST-6-Fe",2008,"Herbaceous","Exotic",16,16,0,1581492.7345621,5329793.11326757,"Terrace",1200,"fenced","natural"
"ST-6-Fe",2016,"Herbaceous","Exotic",24,24,0,1581492.7345621,5329793.11326757,"Terrace",1200,"fenced","natural"
"ST-6-Fe",2008,"Herbaceous","Native",420,364,56,1581492.7345621,5329793.11326757,"Terrace",1200,"fenced","natural"
"ST-6-Fe",2016,"Herbaceous","Native",471,362,109,1581492.7345621,5329793.11326757,"Terrace",1200,"fenced","natural"
"ST-6-Fe",2016,"Woody","Native",20,20,0,1581492.7345621,5329793.11326757,"Terrace",1200,"fenced","natural"
"ST-6-Un",2008,"Woody","Native",20,20,0,1581500.73196217,5329794.11186645,"Terrace",1203,"unfenced","natural"
"ST-6-Un",2008,"Herbaceous","Exotic",9,9,0,1581500.73196217,5329794.11186645,"Terrace",1203,"unfenced","natural"
"ST-6-Un",2016,"Woody","Native",30,30,0,1581500.73196217,5329794.11186645,"Terrace",1203,"unfenced","natural"
"ST-6-Un",2008,"Herbaceous","Native",284,275,9,1581500.73196217,5329794.11186645,"Terrace",1203,"unfenced","natural"
"ST-6-Un",2016,"Herbaceous","Exotic",28,28,0,1581500.73196217,5329794.11186645,"Terrace",1203,"unfenced","natural"
"ST-6-Un",2016,"Herbaceous","Native",378,368,10,1581500.73196217,5329794.11186645,"Terrace",1203,"unfenced","natural"
"SW-1-Fe",2008,"Herbaceous","Exotic",362,362,0,1593972.04166267,5334127.983212,"Terrace",1013,"fenced","natural"
"SW-1-Fe",2008,"Herbaceous","Native",4,4,0,1593972.04166267,5334127.983212,"Terrace",1013,"fenced","natural"
"SW-1-Fe",2016,"Herbaceous","Native",8,8,0,1593972.04166267,5334127.983212,"Terrace",1013,"fenced","natural"
"SW-1-Fe",2016,"Herbaceous","Exotic",442,442,0,1593972.04166267,5334127.983212,"Terrace",1013,"fenced","natural"
"SW-1-Un",2008,"Herbaceous","Exotic",350,350,0,1593938.05116448,5334111.99315384,"Terrace",1013,"unfenced","natural"
"SW-1-Un",2008,"Herbaceous","Native",38,38,0,1593938.05116448,5334111.99315384,"Terrace",1013,"unfenced","natural"
"SW-1-Un",2016,"Herbaceous","Exotic",514,512,2,1593938.05116448,5334111.99315384,"Terrace",1013,"unfenced","natural"
"SW-1-Un",2016,"Herbaceous","Native",54,53,1,1593938.05116448,5334111.99315384,"Terrace",1013,"unfenced","natural"
"SW-2-Fe",2016,"Woody","Native",5,5,0,1593837.11410088,5334327.93270031,"Terrace",1012,"fenced","natural"
"SW-2-Fe",2008,"Woody","Native",3,3,0,1593837.11410088,5334327.93270031,"Terrace",1012,"fenced","natural"
"SW-2-Fe",2008,"Herbaceous","Native",106,106,0,1593837.11410088,5334327.93270031,"Terrace",1012,"fenced","natural"
"SW-2-Fe",2016,"Herbaceous","Native",123,123,0,1593837.11410088,5334327.93270031,"Terrace",1012,"fenced","natural"
"SW-2-Fe",2016,"Herbaceous","Exotic",422,422,0,1593837.11410088,5334327.93270031,"Terrace",1012,"fenced","natural"
"SW-2-Fe",2008,"Herbaceous","Exotic",309,309,0,1593837.11410088,5334327.93270031,"Terrace",1012,"fenced","natural"
"SW-2-Un",2008,"Herbaceous","Native",30,30,0,1593817.12277383,5334341.93055369,"Terrace",1012,"unfenced","natural"
"SW-2-Un",2016,"Herbaceous","Exotic",570,570,0,1593817.12277383,5334341.93055369,"Terrace",1012,"unfenced","natural"
"SW-2-Un",2008,"Herbaceous","Exotic",400,400,0,1593817.12277383,5334341.93055369,"Terrace",1012,"unfenced","natural"
"SW-2-Un",2016,"Herbaceous","Native",64,64,0,1593817.12277383,5334341.93055369,"Terrace",1012,"unfenced","natural"
"SW-3-Fe",2008,"Herbaceous","Native",54,54,0,1593763.16504812,5334522.87585858,"Terrace",1011,"fenced","natural"
"SW-3-Fe",2016,"Herbaceous","Exotic",407,405,2,1593763.16504812,5334522.87585858,"Terrace",1011,"fenced","natural"
"SW-3-Fe",2008,"Herbaceous","Exotic",325,325,0,1593763.16504812,5334522.87585858,"Terrace",1011,"fenced","natural"
"SW-3-Fe",2016,"Herbaceous","Native",40,40,0,1593763.16504812,5334522.87585858,"Terrace",1011,"fenced","natural"
"SW-3-Un",2008,"Herbaceous","Native",140,140,0,1593690.18602508,5334492.89571533,"Terrace",1011,"unfenced","natural"
"SW-3-Un",2008,"Herbaceous","Exotic",129,129,0,1593690.18602508,5334492.89571533,"Terrace",1011,"unfenced","natural"
"SW-3-Un",2016,"Herbaceous","Exotic",206,206,0,1593690.18602508,5334492.89571533,"Terrace",1011,"unfenced","natural"
"SW-3-Un",2016,"Herbaceous","Native",116,116,0,1593690.18602508,5334492.89571533,"Terrace",1011,"unfenced","natural"
"WR-1-Fe",2008,"Herbaceous","Native",68,68,0,1580056.61053606,5332695.31181738,"Terrace",1221,"fenced","natural"
"WR-1-Fe",2008,"Herbaceous","Exotic",46,46,0,1580056.61053606,5332695.31181738,"Terrace",1221,"fenced","natural"
"WR-1-Fe",2016,"Herbaceous","Native",78,78,0,1580056.61053606,5332695.31181738,"Terrace",1221,"fenced","natural"
"WR-1-Fe",2016,"Herbaceous","Exotic",39,39,0,1580056.61053606,5332695.31181738,"Terrace",1221,"fenced","natural"
"WR-1-Un",2016,"Herbaceous","Native",72,72,0,1580063.60827553,5332696.31054622,"Terrace",1221,"unfenced","natural"
"WR-1-Un",2016,"Woody","Native",2,2,0,1580063.60827553,5332696.31054622,"Terrace",1221,"unfenced","natural"
"WR-1-Un",2008,"Herbaceous","Native",70,70,0,1580063.60827553,5332696.31054622,"Terrace",1221,"unfenced","natural"
"WR-1-Un",2016,"Herbaceous","Exotic",46,46,0,1580063.60827553,5332696.31054622,"Terrace",1221,"unfenced","natural"
"WR-1-Un",2008,"Herbaceous","Exotic",39,39,0,1580063.60827553,5332696.31054622,"Terrace",1221,"unfenced","natural"
"WR-2-Fe",2008,"Herbaceous","Native",90,90,0,1580026.58043632,5332391.41973075,"Terrace",1269,"fenced","natural"
"WR-2-Fe",2016,"Herbaceous","Native",50,50,0,1580026.58043632,5332391.41973075,"Terrace",1269,"fenced","natural"
"WR-2-Fe",2008,"Woody","Native",53,53,0,1580026.58043632,5332391.41973075,"Terrace",1269,"fenced","natural"
"WR-2-Fe",2008,"Herbaceous","Exotic",19,19,0,1580026.58043632,5332391.41973075,"Terrace",1269,"fenced","natural"
"WR-2-Fe",2016,"Woody","Native",58,58,0,1580026.58043632,5332391.41973075,"Terrace",1269,"fenced","natural"
"WR-2-Fe",2016,"Herbaceous","Exotic",24,24,0,1580026.58043632,5332391.41973075,"Terrace",1269,"fenced","natural"
"WR-2-Un",2008,"Herbaceous","Exotic",14,14,0,1580032.57851802,5332392.41859241,"Terrace",1269,"unfenced","natural"
"WR-2-Un",2016,"Herbaceous","Exotic",37,37,0,1580032.57851802,5332392.41859241,"Terrace",1269,"unfenced","natural"
"WR-2-Un",2008,"Herbaceous","Native",132,132,0,1580032.57851802,5332392.41859241,"Terrace",1269,"unfenced","natural"
"WR-2-Un",2016,"Herbaceous","Native",115,115,0,1580032.57851802,5332392.41859241,"Terrace",1269,"unfenced","natural"
"WR-2-Un",2008,"Woody","Native",61,61,0,1580032.57851802,5332392.41859241,"Terrace",1269,"unfenced","natural"
"WR-2-Un",2016,"Woody","Native",88,88,0,1580032.57851802,5332392.41859241,"Terrace",1269,"unfenced","natural"
"WR-3-Fe",2016,"Herbaceous","Native",195,195,0,1579952.59312091,5332296.46202972,"Terrace",1279,"fenced","natural"
"WR-3-Fe",2016,"Woody","Native",30,30,0,1579952.59312091,5332296.46202972,"Terrace",1279,"fenced","natural"
"WR-3-Fe",2008,"Herbaceous","Native",178,178,0,1579952.59312091,5332296.46202972,"Terrace",1279,"fenced","natural"
"WR-3-Fe",2016,"Herbaceous","Exotic",134,134,0,1579952.59312091,5332296.46202972,"Terrace",1279,"fenced","natural"
"WR-3-Fe",2008,"Woody","Native",17,16,1,1579952.59312091,5332296.46202972,"Terrace",1279,"fenced","natural"
"WR-3-Fe",2008,"Herbaceous","Exotic",126,126,0,1579952.59312091,5332296.46202972,"Terrace",1279,"fenced","natural"
"WR-3-Un",2016,"Herbaceous","Exotic",111,111,0,1579957.5903497,5332288.46410063,"Terrace",1289,"unfenced","natural"
"WR-3-Un",2008,"Herbaceous","Native",109,109,0,1579957.5903497,5332288.46410063,"Terrace",1289,"unfenced","natural"
"WR-3-Un",2008,"Woody","Native",65,63,2,1579957.5903497,5332288.46410063,"Terrace",1289,"unfenced","natural"
"WR-3-Un",2016,"Woody","Native",94,91,3,1579957.5903497,5332288.46410063,"Terrace",1289,"unfenced","natural"
"WR-3-Un",2008,"Herbaceous","Exotic",98,98,0,1579957.5903497,5332288.46410063,"Terrace",1289,"unfenced","natural"
"WR-3-Un",2016,"Herbaceous","Native",191,191,0,1579957.5903497,5332288.46410063,"Terrace",1289,"unfenced","natural"
"Z1-1",2016,"Woody","Native",247,236,11,1594277.78938098,5310239.12486309,"Slope",1049,"unfenced","oversown"
"Z1-1",2016,"Herbaceous","Native",296,281,15,1594277.78938098,5310239.12486309,"Slope",1049,"unfenced","oversown"
"Z1-1",2007,"Herbaceous","Native",188,184,4,1594277.78938098,5310239.12486309,"Slope",1049,"unfenced","oversown"
"Z1-1",2016,"Herbaceous","Exotic",21,21,0,1594277.78938098,5310239.12486309,"Slope",1049,"unfenced","oversown"
"Z1-1",2007,"Woody","Native",117,111,6,1594277.78938098,5310239.12486309,"Slope",1049,"unfenced","oversown"
"Z1-1",2007,"Herbaceous","Exotic",12,12,0,1594277.78938098,5310239.12486309,"Slope",1049,"unfenced","oversown"
"Z1-2",2016,"Herbaceous","Native",354,263,91,1594427.78968127,5310636.96836033,"Slope",1175,"unfenced","oversown"
"Z1-2",2007,"Herbaceous","Native",316,298,18,1594427.78968127,5310636.96836033,"Slope",1175,"unfenced","oversown"
"Z1-2",2007,"Herbaceous","Exotic",39,39,0,1594427.78968127,5310636.96836033,"Slope",1175,"unfenced","oversown"
"Z1-2",2007,"Woody","Native",164,152,12,1594427.78968127,5310636.96836033,"Slope",1175,"unfenced","oversown"
"Z1-2",2016,"Woody","Native",200,177,23,1594427.78968127,5310636.96836033,"Slope",1175,"unfenced","oversown"
"Z1-2",2016,"Herbaceous","Exotic",24,24,0,1594427.78968127,5310636.96836033,"Slope",1175,"unfenced","oversown"
"Z1-3",2016,"Woody","Native",154,149,5,1594493.78655123,5310786.9081417,"Slope",1280,"unfenced","oversown"
"Z1-3",2007,"Herbaceous","Native",57,57,0,1594493.78655123,5310786.9081417,"Slope",1280,"unfenced","oversown"
"Z1-3",2007,"Woody","Native",103,101,2,1594493.78655123,5310786.9081417,"Slope",1280,"unfenced","oversown"
"Z1-3",2016,"Herbaceous","Exotic",1,1,0,1594493.78655123,5310786.9081417,"Slope",1280,"unfenced","oversown"
"Z1-3",2016,"Herbaceous","Native",85,81,4,1594493.78655123,5310786.9081417,"Slope",1280,"unfenced","oversown"
"Z1-3",2007,"Herbaceous","Exotic",1,1,0,1594493.78655123,5310786.9081417,"Slope",1280,"unfenced","oversown"
"Z1-4",2016,"Herbaceous","Exotic",2,2,0,1594559.78199256,5310925.85170676,"Slope",1384,"unfenced","oversown"
"Z1-4",2007,"Herbaceous","Exotic",3,3,0,1594559.78199256,5310925.85170676,"Slope",1384,"unfenced","oversown"
"Z1-4",2016,"Woody","Native",152,152,0,1594559.78199256,5310925.85170676,"Slope",1384,"unfenced","oversown"
"Z1-4",2007,"Woody","Native",132,132,0,1594559.78199256,5310925.85170676,"Slope",1384,"unfenced","oversown"
"Z1-4",2016,"Herbaceous","Native",157,157,0,1594559.78199256,5310925.85170676,"Slope",1384,"unfenced","oversown"
"Z1-4",2007,"Herbaceous","Native",210,208,2,1594559.78199256,5310925.85170676,"Slope",1384,"unfenced","oversown"
"Z2-1",2016,"Herbaceous","Exotic",63,63,0,1598113.68953094,5311927.04090952,"Slope",803,"unfenced","oversown"
"Z2-1",2007,"Woody","Exotic",2,2,0,1598113.68953094,5311927.04090952,"Slope",803,"unfenced","oversown"
"Z2-1",2007,"Herbaceous","Exotic",49,49,0,1598113.68953094,5311927.04090952,"Slope",803,"unfenced","oversown"
"Z2-1",2016,"Woody","Exotic",15,9,6,1598113.68953094,5311927.04090952,"Slope",803,"unfenced","oversown"
"Z2-2",2016,"Woody","Native",37,37,0,1598185.6907817,5312124.96324024,"Slope",805,"unfenced","oversown"
"Z2-2",2016,"Herbaceous","Exotic",117,117,0,1598185.6907817,5312124.96324024,"Slope",805,"unfenced","oversown"
"Z2-2",2007,"Herbaceous","Exotic",55,55,0,1598185.6907817,5312124.96324024,"Slope",805,"unfenced","oversown"
"Z2-2",2016,"Herbaceous","Native",83,83,0,1598185.6907817,5312124.96324024,"Slope",805,"unfenced","oversown"
"Z2-2",2007,"Herbaceous","Native",53,53,0,1598185.6907817,5312124.96324024,"Slope",805,"unfenced","oversown"
"Z2-2",2007,"Woody","Native",7,7,0,1598185.6907817,5312124.96324024,"Slope",805,"unfenced","oversown"
"Z2-3",2016,"Herbaceous","Exotic",80,80,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-3",2016,"Woody","Native",4,4,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-3",2016,"Herbaceous","Native",14,14,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-3",2016,"Woody","Exotic",5,5,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-3",2007,"Herbaceous","Exotic",78,78,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-3",2007,"Herbaceous","Native",25,25,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-3",2007,"Woody","Native",1,1,0,1598263.68550297,5312288.89649361,"Terrace",899,"unfenced","oversown"
"Z2-4",2016,"Woody","Exotic",2,2,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
"Z2-4",2007,"Woody","Native",52,52,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
"Z2-4",2016,"Herbaceous","Exotic",56,56,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
"Z2-4",2016,"Herbaceous","Native",152,152,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
"Z2-4",2016,"Woody","Native",72,72,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
"Z2-4",2007,"Herbaceous","Exotic",37,37,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
"Z2-4",2007,"Herbaceous","Native",106,106,0,1598344.68051736,5312462.82590933,"Slope",884,"unfenced","oversown"
